;lat;long;site_id;datum;max_value;date;aqi;site_name
6145;33.57453;-112.19193;040132001;NAD83;0.062;2023-10-15;74.0;GLENDALE
6146;33.57453;-112.19193;040132001;NAD83;0.062;2023-10-16;74.0;GLENDALE
6147;33.57453;-112.19193;040132001;NAD83;0.058;2023-10-17;61.0;GLENDALE
6148;33.57453;-112.19193;040132001;NAD83;0.055;2023-10-18;51.0;GLENDALE
6149;33.57453;-112.19193;040132001;NAD83;0.054;2023-10-19;50.0;GLENDALE
6150;33.57453;-112.19193;040132001;NAD83;0.058;2023-10-20;61.0;GLENDALE
6151;33.57453;-112.19193;040132001;NAD83;0.063;2023-10-21;77.0;GLENDALE
6152;33.57453;-112.19193;040132001;NAD83;0.059;2023-10-22;64.0;GLENDALE
6153;33.57453;-112.19193;040132001;NAD83;0.047;2023-10-23;44.0;GLENDALE
6154;33.57453;-112.19193;040132001;NAD83;0.046;2023-10-24;43.0;GLENDALE
6155;33.57453;-112.19193;040132001;NAD83;0.048;2023-10-25;44.0;GLENDALE
6156;33.57453;-112.19193;040132001;NAD83;0.047;2023-10-26;44.0;GLENDALE
6157;33.57453;-112.19193;040132001;NAD83;0.052;2023-10-27;48.0;GLENDALE
6158;33.57453;-112.19193;040132001;NAD83;0.048;2023-10-28;44.0;GLENDALE
6159;33.57453;-112.19193;040132001;NAD83;0.047;2023-10-29;44.0;GLENDALE
6160;33.57453;-112.19193;040132001;NAD83;0.048;2023-10-30;44.0;GLENDALE
6161;33.57453;-112.19193;040132001;NAD83;0.046;2023-10-31;43.0;GLENDALE
6162;33.57453;-112.19193;040132001;NAD83;0.051;2023-11-01;47.0;GLENDALE
6163;33.57453;-112.19193;040132001;NAD83;0.053;2023-11-02;49.0;GLENDALE
6164;33.57453;-112.19193;040132001;NAD83;0.051;2023-11-03;47.0;GLENDALE
6165;33.57453;-112.19193;040132001;NAD83;0.053;2023-11-04;49.0;GLENDALE
6166;33.57453;-112.19193;040132001;NAD83;0.056;2023-11-05;54.0;GLENDALE
6167;33.57453;-112.19193;040132001;NAD83;0.046;2023-11-06;43.0;GLENDALE
6168;33.57453;-112.19193;040132001;NAD83;0.034;2023-11-07;31.0;GLENDALE
6169;33.57453;-112.19193;040132001;NAD83;0.047;2023-11-08;44.0;GLENDALE
6170;33.57453;-112.19193;040132001;NAD83;0.045;2023-11-09;42.0;GLENDALE
6171;33.57453;-112.19193;040132001;NAD83;0.038;2023-11-10;35.0;GLENDALE
6172;33.57453;-112.19193;040132001;NAD83;0.044;2023-11-11;41.0;GLENDALE
6173;33.57453;-112.19193;040132001;NAD83;0.049;2023-11-12;45.0;GLENDALE
6174;33.57453;-112.19193;040132001;NAD83;0.05;2023-11-13;46.0;GLENDALE
6175;33.57453;-112.19193;040132001;NAD83;0.049;2023-11-14;45.0;GLENDALE
6176;33.57453;-112.19193;040132001;NAD83;0.039;2023-11-15;36.0;GLENDALE
6177;33.57453;-112.19193;040132001;NAD83;0.039;2023-11-16;36.0;GLENDALE
6178;33.57453;-112.19193;040132001;NAD83;0.039;2023-11-17;36.0;GLENDALE
6179;33.57453;-112.19193;040132001;NAD83;0.035;2023-11-18;32.0;GLENDALE
6180;33.57453;-112.19193;040132001;NAD83;0.042;2023-11-19;39.0;GLENDALE
6181;33.57453;-112.19193;040132001;NAD83;0.035;2023-11-20;32.0;GLENDALE
6182;33.57453;-112.19193;040132001;NAD83;0.041;2023-11-21;38.0;GLENDALE
6183;33.57453;-112.19193;040132001;NAD83;0.039;2023-11-22;36.0;GLENDALE
6184;33.57453;-112.19193;040132001;NAD83;0.035;2023-11-23;32.0;GLENDALE
6185;33.57453;-112.19193;040132001;NAD83;0.043;2023-11-24;40.0;GLENDALE
6186;33.57453;-112.19193;040132001;NAD83;0.039;2023-11-25;36.0;GLENDALE
6187;33.57453;-112.19193;040132001;NAD83;0.04;2023-11-26;37.0;GLENDALE
6188;33.57453;-112.19193;040132001;NAD83;0.037;2023-11-27;34.0;GLENDALE
6189;33.57453;-112.19193;040132001;NAD83;0.038;2023-11-28;35.0;GLENDALE
6190;33.57453;-112.19193;040132001;NAD83;0.035;2023-11-29;32.0;GLENDALE
6191;33.57453;-112.19193;040132001;NAD83;0.038;2023-11-30;35.0;GLENDALE
6192;33.57453;-112.19193;040132001;NAD83;0.037;2023-12-01;34.0;GLENDALE
6193;33.57453;-112.19193;040132001;NAD83;0.035;2023-12-02;32.0;GLENDALE
6194;33.57453;-112.19193;040132001;NAD83;0.036;2023-12-03;33.0;GLENDALE
6195;33.57453;-112.19193;040132001;NAD83;0.023;2023-12-04;21.0;GLENDALE
6196;33.57453;-112.19193;040132001;NAD83;0.028;2023-12-05;26.0;GLENDALE
6197;33.57453;-112.19193;040132001;NAD83;0.034;2023-12-06;31.0;GLENDALE
6198;33.57453;-112.19193;040132001;NAD83;0.035;2023-12-07;32.0;GLENDALE
6199;33.57453;-112.19193;040132001;NAD83;0.035;2023-12-08;32.0;GLENDALE
6200;33.57453;-112.19193;040132001;NAD83;0.042;2023-12-09;39.0;GLENDALE
6201;33.57453;-112.19193;040132001;NAD83;0.04;2023-12-10;37.0;GLENDALE
6202;33.57453;-112.19193;040132001;NAD83;0.022;2023-12-11;20.0;GLENDALE
6203;33.57453;-112.19193;040132001;NAD83;0.018;2023-12-12;17.0;GLENDALE
6204;33.57453;-112.19193;040132001;NAD83;0.028;2023-12-13;26.0;GLENDALE
6205;33.57453;-112.19193;040132001;NAD83;0.027;2023-12-14;25.0;GLENDALE
6206;33.57453;-112.19193;040132001;NAD83;0.032;2023-12-15;30.0;GLENDALE
6207;33.57453;-112.19193;040132001;NAD83;0.037;2023-12-16;34.0;GLENDALE
6208;33.57453;-112.19193;040132001;NAD83;0.036;2023-12-17;33.0;GLENDALE
6209;33.57453;-112.19193;040132001;NAD83;0.016;2023-12-18;15.0;GLENDALE
6210;33.57453;-112.19193;040132001;NAD83;0.016;2023-12-19;15.0;GLENDALE
6211;33.57453;-112.19193;040132001;NAD83;0.031;2023-12-20;29.0;GLENDALE
6212;33.57453;-112.19193;040132001;NAD83;0.027;2023-12-21;25.0;GLENDALE
6213;33.57453;-112.19193;040132001;NAD83;0.027;2023-12-22;25.0;GLENDALE
6214;33.57453;-112.19193;040132001;NAD83;0.033;2023-12-23;31.0;GLENDALE
6215;33.57453;-112.19193;040132001;NAD83;0.025;2023-12-24;23.0;GLENDALE
6216;33.57453;-112.19193;040132001;NAD83;0.031;2023-12-25;29.0;GLENDALE
6217;33.57453;-112.19193;040132001;NAD83;0.026;2023-12-26;24.0;GLENDALE
6218;33.57453;-112.19193;040132001;NAD83;0.02;2023-12-27;19.0;GLENDALE
6219;33.57453;-112.19193;040132001;NAD83;0.021;2023-12-28;19.0;GLENDALE
6220;33.57453;-112.19193;040132001;NAD83;0.028;2023-12-29;26.0;GLENDALE
6221;33.57453;-112.19193;040132001;NAD83;0.036;2023-12-30;33.0;GLENDALE
6222;33.57453;-112.19193;040132001;NAD83;0.033;2023-12-31;31.0;GLENDALE
6223;33.70639;-111.85575;040132005;NAD83;0.046;2023-01-01;43.0;PINNACLE PEAK
6224;33.70639;-111.85575;040132005;NAD83;0.04;2023-01-02;37.0;PINNACLE PEAK
6225;33.70639;-111.85575;040132005;NAD83;0.04;2023-01-03;37.0;PINNACLE PEAK
6226;33.70639;-111.85575;040132005;NAD83;0.036;2023-01-04;33.0;PINNACLE PEAK
6227;33.70639;-111.85575;040132005;NAD83;0.031;2023-01-05;29.0;PINNACLE PEAK
6228;33.70639;-111.85575;040132005;NAD83;0.038;2023-01-06;35.0;PINNACLE PEAK
6229;33.70639;-111.85575;040132005;NAD83;0.044;2023-01-07;41.0;PINNACLE PEAK
6230;33.70639;-111.85575;040132005;NAD83;0.039;2023-01-08;36.0;PINNACLE PEAK
6231;33.70639;-111.85575;040132005;NAD83;0.038;2023-01-09;35.0;PINNACLE PEAK
6232;33.70639;-111.85575;040132005;NAD83;0.04;2023-01-10;37.0;PINNACLE PEAK
6233;33.70639;-111.85575;040132005;NAD83;0.04;2023-01-11;37.0;PINNACLE PEAK
6234;33.70639;-111.85575;040132005;NAD83;0.046;2023-01-12;43.0;PINNACLE PEAK
6235;33.70639;-111.85575;040132005;NAD83;0.045;2023-01-13;42.0;PINNACLE PEAK
6236;33.70639;-111.85575;040132005;NAD83;0.037;2023-01-14;34.0;PINNACLE PEAK
6237;33.70639;-111.85575;040132005;NAD83;0.035;2023-01-15;32.0;PINNACLE PEAK
6238;33.70639;-111.85575;040132005;NAD83;0.04;2023-01-16;37.0;PINNACLE PEAK
6239;33.70639;-111.85575;040132005;NAD83;0.042;2023-01-17;39.0;PINNACLE PEAK
6240;33.70639;-111.85575;040132005;NAD83;0.037;2023-01-18;34.0;PINNACLE PEAK
6241;33.70639;-111.85575;040132005;NAD83;0.04;2023-01-19;37.0;PINNACLE PEAK
6242;33.70639;-111.85575;040132005;NAD83;0.039;2023-01-20;36.0;PINNACLE PEAK
6243;33.70639;-111.85575;040132005;NAD83;0.038;2023-01-21;35.0;PINNACLE PEAK
6244;33.70639;-111.85575;040132005;NAD83;0.039;2023-01-22;36.0;PINNACLE PEAK
6245;33.70639;-111.85575;040132005;NAD83;0.042;2023-01-23;39.0;PINNACLE PEAK
6246;33.70639;-111.85575;040132005;NAD83;0.039;2023-01-24;36.0;PINNACLE PEAK
6247;33.70639;-111.85575;040132005;NAD83;0.044;2023-01-25;41.0;PINNACLE PEAK
6248;33.70639;-111.85575;040132005;NAD83;0.043;2023-01-26;40.0;PINNACLE PEAK
6249;33.70639;-111.85575;040132005;NAD83;0.041;2023-01-27;38.0;PINNACLE PEAK
6250;33.70639;-111.85575;040132005;NAD83;0.043;2023-01-28;40.0;PINNACLE PEAK
6251;33.70639;-111.85575;040132005;NAD83;0.048;2023-01-29;44.0;PINNACLE PEAK
6252;33.70639;-111.85575;040132005;NAD83;0.044;2023-01-30;41.0;PINNACLE PEAK
6253;33.70639;-111.85575;040132005;NAD83;0.041;2023-01-31;38.0;PINNACLE PEAK
6254;33.70639;-111.85575;040132005;NAD83;0.046;2023-02-01;43.0;PINNACLE PEAK
6255;33.70639;-111.85575;040132005;NAD83;0.044;2023-02-02;41.0;PINNACLE PEAK
6256;33.70639;-111.85575;040132005;NAD83;0.047;2023-02-03;44.0;PINNACLE PEAK
6257;33.70639;-111.85575;040132005;NAD83;0.049;2023-02-04;45.0;PINNACLE PEAK
6258;33.70639;-111.85575;040132005;NAD83;0.052;2023-02-05;48.0;PINNACLE PEAK
6259;33.70639;-111.85575;040132005;NAD83;0.045;2023-02-06;42.0;PINNACLE PEAK
6260;33.70639;-111.85575;040132005;NAD83;0.045;2023-02-07;42.0;PINNACLE PEAK
6261;33.70639;-111.85575;040132005;NAD83;0.043;2023-02-08;40.0;PINNACLE PEAK
6262;33.70639;-111.85575;040132005;NAD83;0.05;2023-02-09;46.0;PINNACLE PEAK
6263;33.70639;-111.85575;040132005;NAD83;0.047;2023-02-10;44.0;PINNACLE PEAK
6264;33.70639;-111.85575;040132005;NAD83;0.048;2023-02-11;44.0;PINNACLE PEAK
6265;33.70639;-111.85575;040132005;NAD83;0.049;2023-02-12;45.0;PINNACLE PEAK
6266;33.70639;-111.85575;040132005;NAD83;0.046;2023-02-13;43.0;PINNACLE PEAK
6267;33.70639;-111.85575;040132005;NAD83;0.041;2023-02-14;38.0;PINNACLE PEAK
6268;33.70639;-111.85575;040132005;NAD83;0.041;2023-02-15;38.0;PINNACLE PEAK
6269;33.70639;-111.85575;040132005;NAD83;0.045;2023-02-16;42.0;PINNACLE PEAK
6270;33.70639;-111.85575;040132005;NAD83;0.049;2023-02-17;45.0;PINNACLE PEAK
6271;33.70639;-111.85575;040132005;NAD83;0.052;2023-02-18;48.0;PINNACLE PEAK
6272;33.70639;-111.85575;040132005;NAD83;0.048;2023-02-19;44.0;PINNACLE PEAK
6273;33.70639;-111.85575;040132005;NAD83;0.042;2023-02-20;39.0;PINNACLE PEAK
6274;33.70639;-111.85575;040132005;NAD83;0.044;2023-02-21;41.0;PINNACLE PEAK
6275;33.70639;-111.85575;040132005;NAD83;0.047;2023-02-22;44.0;PINNACLE PEAK
6276;33.70639;-111.85575;040132005;NAD83;0.046;2023-02-23;43.0;PINNACLE PEAK
6277;33.70639;-111.85575;040132005;NAD83;0.049;2023-02-24;45.0;PINNACLE PEAK
6278;33.70639;-111.85575;040132005;NAD83;0.05;2023-02-25;46.0;PINNACLE PEAK
6279;33.70639;-111.85575;040132005;NAD83;0.048;2023-02-26;44.0;PINNACLE PEAK
6280;33.70639;-111.85575;040132005;NAD83;0.05;2023-02-27;46.0;PINNACLE PEAK
6281;33.70639;-111.85575;040132005;NAD83;0.045;2023-02-28;42.0;PINNACLE PEAK
6282;33.70639;-111.85575;040132005;NAD83;0.044;2023-03-01;41.0;PINNACLE PEAK
6283;33.70639;-111.85575;040132005;NAD83;0.044;2023-03-02;41.0;PINNACLE PEAK
6284;33.70639;-111.85575;040132005;NAD83;0.047;2023-03-03;44.0;PINNACLE PEAK
6285;33.70639;-111.85575;040132005;NAD83;0.054;2023-03-04;50.0;PINNACLE PEAK
6286;33.70639;-111.85575;040132005;NAD83;0.048;2023-03-05;44.0;PINNACLE PEAK
6287;33.70639;-111.85575;040132005;NAD83;0.047;2023-03-06;44.0;PINNACLE PEAK
6288;33.70639;-111.85575;040132005;NAD83;0.05;2023-03-07;46.0;PINNACLE PEAK
6289;33.70639;-111.85575;040132005;NAD83;0.056;2023-03-08;54.0;PINNACLE PEAK
6290;33.70639;-111.85575;040132005;NAD83;0.052;2023-03-09;48.0;PINNACLE PEAK
6291;33.70639;-111.85575;040132005;NAD83;0.055;2023-03-10;51.0;PINNACLE PEAK
6292;33.70639;-111.85575;040132005;NAD83;0.034;2023-03-11;31.0;PINNACLE PEAK
6293;33.70639;-111.85575;040132005;NAD83;0.048;2023-03-12;44.0;PINNACLE PEAK
6294;33.70639;-111.85575;040132005;NAD83;0.049;2023-03-13;45.0;PINNACLE PEAK
6295;33.70639;-111.85575;040132005;NAD83;0.05;2023-03-14;46.0;PINNACLE PEAK
6296;33.70639;-111.85575;040132005;NAD83;0.036;2023-03-15;33.0;PINNACLE PEAK
6297;33.70639;-111.85575;040132005;NAD83;0.047;2023-03-16;44.0;PINNACLE PEAK
6298;33.70639;-111.85575;040132005;NAD83;0.052;2023-03-17;48.0;PINNACLE PEAK
6299;33.70639;-111.85575;040132005;NAD83;0.05;2023-03-18;46.0;PINNACLE PEAK
6300;33.70639;-111.85575;040132005;NAD83;0.048;2023-03-19;44.0;PINNACLE PEAK
6301;33.70639;-111.85575;040132005;NAD83;0.05;2023-03-20;46.0;PINNACLE PEAK
6302;33.70639;-111.85575;040132005;NAD83;0.024;2023-03-21;22.0;PINNACLE PEAK
6303;33.70639;-111.85575;040132005;NAD83;0.055;2023-03-22;51.0;PINNACLE PEAK
6304;33.70639;-111.85575;040132005;NAD83;0.056;2023-03-23;54.0;PINNACLE PEAK
6305;33.70639;-111.85575;040132005;NAD83;0.05;2023-03-24;46.0;PINNACLE PEAK
6306;33.70639;-111.85575;040132005;NAD83;0.055;2023-03-25;51.0;PINNACLE PEAK
6307;33.70639;-111.85575;040132005;NAD83;0.055;2023-03-26;51.0;PINNACLE PEAK
6308;33.70639;-111.85575;040132005;NAD83;0.053;2023-03-27;49.0;PINNACLE PEAK
6309;33.70639;-111.85575;040132005;NAD83;0.058;2023-03-28;61.0;PINNACLE PEAK
6310;33.70639;-111.85575;040132005;NAD83;0.058;2023-03-29;61.0;PINNACLE PEAK
6311;33.70639;-111.85575;040132005;NAD83;0.052;2023-03-30;48.0;PINNACLE PEAK
6312;33.70639;-111.85575;040132005;NAD83;0.056;2023-03-31;54.0;PINNACLE PEAK
6313;33.70639;-111.85575;040132005;NAD83;0.063;2023-04-01;77.0;PINNACLE PEAK
6314;33.70639;-111.85575;040132005;NAD83;0.064;2023-04-02;80.0;PINNACLE PEAK
6315;33.70639;-111.85575;040132005;NAD83;0.057;2023-04-03;58.0;PINNACLE PEAK
6316;33.70639;-111.85575;040132005;NAD83;0.049;2023-04-04;45.0;PINNACLE PEAK
6317;33.70639;-111.85575;040132005;NAD83;0.053;2023-04-05;49.0;PINNACLE PEAK
6318;33.70639;-111.85575;040132005;NAD83;0.058;2023-04-06;61.0;PINNACLE PEAK
6319;33.70639;-111.85575;040132005;NAD83;0.064;2023-04-07;80.0;PINNACLE PEAK
6320;33.70639;-111.85575;040132005;NAD83;0.062;2023-04-08;74.0;PINNACLE PEAK
6321;33.70639;-111.85575;040132005;NAD83;0.065;2023-04-09;84.0;PINNACLE PEAK
6322;33.70639;-111.85575;040132005;NAD83;0.06;2023-04-10;67.0;PINNACLE PEAK
6323;33.70639;-111.85575;040132005;NAD83;0.07;2023-04-11;100.0;PINNACLE PEAK
6324;33.70639;-111.85575;040132005;NAD83;0.064;2023-04-12;80.0;PINNACLE PEAK
6325;33.70639;-111.85575;040132005;NAD83;0.055;2023-04-13;51.0;PINNACLE PEAK
6326;33.70639;-111.85575;040132005;NAD83;0.062;2023-04-14;74.0;PINNACLE PEAK
6327;33.70639;-111.85575;040132005;NAD83;0.062;2023-04-15;74.0;PINNACLE PEAK
6328;33.70639;-111.85575;040132005;NAD83;0.068;2023-04-16;93.0;PINNACLE PEAK
6329;33.70639;-111.85575;040132005;NAD83;0.066;2023-04-17;87.0;PINNACLE PEAK
6330;33.70639;-111.85575;040132005;NAD83;0.066;2023-04-18;87.0;PINNACLE PEAK
6331;33.70639;-111.85575;040132005;NAD83;0.066;2023-04-19;87.0;PINNACLE PEAK
6332;33.70639;-111.85575;040132005;NAD83;0.065;2023-04-20;84.0;PINNACLE PEAK
6333;33.70639;-111.85575;040132005;NAD83;0.062;2023-04-21;74.0;PINNACLE PEAK
6334;33.70639;-111.85575;040132005;NAD83;0.052;2023-04-22;48.0;PINNACLE PEAK
6335;33.70639;-111.85575;040132005;NAD83;0.056;2023-04-23;54.0;PINNACLE PEAK
6336;33.70639;-111.85575;040132005;NAD83;0.059;2023-04-24;64.0;PINNACLE PEAK
6337;33.70639;-111.85575;040132005;NAD83;0.059;2023-04-25;64.0;PINNACLE PEAK
6338;33.70639;-111.85575;040132005;NAD83;0.056;2023-04-26;54.0;PINNACLE PEAK
6339;33.70639;-111.85575;040132005;NAD83;0.064;2023-04-27;80.0;PINNACLE PEAK
6340;33.70639;-111.85575;040132005;NAD83;0.059;2023-04-28;64.0;PINNACLE PEAK
6341;33.70639;-111.85575;040132005;NAD83;0.053;2023-04-29;49.0;PINNACLE PEAK
6342;33.70639;-111.85575;040132005;NAD83;0.063;2023-04-30;77.0;PINNACLE PEAK
6343;33.70639;-111.85575;040132005;NAD83;0.055;2023-05-01;51.0;PINNACLE PEAK
6344;33.70639;-111.85575;040132005;NAD83;0.049;2023-05-02;45.0;PINNACLE PEAK
6345;33.70639;-111.85575;040132005;NAD83;0.05;2023-05-03;46.0;PINNACLE PEAK
6346;33.70639;-111.85575;040132005;NAD83;0.053;2023-05-04;49.0;PINNACLE PEAK
6347;33.70639;-111.85575;040132005;NAD83;0.061;2023-05-05;71.0;PINNACLE PEAK
6348;33.70639;-111.85575;040132005;NAD83;0.06;2023-05-06;67.0;PINNACLE PEAK
6349;33.70639;-111.85575;040132005;NAD83;0.064;2023-05-07;80.0;PINNACLE PEAK
6350;33.70639;-111.85575;040132005;NAD83;0.063;2023-05-08;77.0;PINNACLE PEAK
6351;33.70639;-111.85575;040132005;NAD83;0.071;2023-05-09;101.0;PINNACLE PEAK
6352;33.70639;-111.85575;040132005;NAD83;0.063;2023-05-10;77.0;PINNACLE PEAK
6353;33.70639;-111.85575;040132005;NAD83;0.072;2023-05-11;105.0;PINNACLE PEAK
6354;33.70639;-111.85575;040132005;NAD83;0.073;2023-05-12;108.0;PINNACLE PEAK
6355;33.70639;-111.85575;040132005;NAD83;0.07;2023-05-13;100.0;PINNACLE PEAK
6356;33.70639;-111.85575;040132005;NAD83;0.07;2023-05-14;100.0;PINNACLE PEAK
6357;33.70639;-111.85575;040132005;NAD83;0.064;2023-05-15;80.0;PINNACLE PEAK
6358;33.70639;-111.85575;040132005;NAD83;0.064;2023-05-15;80.0;PINNACLE PEAK
6359;33.70639;-111.85575;040132005;NAD83;0.064;2023-05-15;80.0;PINNACLE PEAK
6360;33.70639;-111.85575;040132005;NAD83;0.071;2023-05-16;101.0;PINNACLE PEAK
6361;33.70639;-111.85575;040132005;NAD83;0.071;2023-05-16;101.0;PINNACLE PEAK
6362;33.70639;-111.85575;040132005;NAD83;0.05;2023-05-17;119.0;PINNACLE PEAK
6363;33.70639;-111.85575;040132005;NAD83;0.076;2023-05-17;119.0;PINNACLE PEAK
6364;33.70639;-111.85575;040132005;NAD83;0.076;2023-05-17;119.0;PINNACLE PEAK
6365;33.70639;-111.85575;040132005;NAD83;0.062;2023-05-18;74.0;PINNACLE PEAK
6366;33.70639;-111.85575;040132005;NAD83;0.059;2023-05-19;64.0;PINNACLE PEAK
6367;33.70639;-111.85575;040132005;NAD83;0.07;2023-05-20;100.0;PINNACLE PEAK
6368;33.70639;-111.85575;040132005;NAD83;0.066;2023-05-21;87.0;PINNACLE PEAK
6369;33.70639;-111.85575;040132005;NAD83;0.066;2023-05-22;87.0;PINNACLE PEAK
6370;33.70639;-111.85575;040132005;NAD83;0.058;2023-05-23;61.0;PINNACLE PEAK
6371;33.70639;-111.85575;040132005;NAD83;0.06;2023-05-24;67.0;PINNACLE PEAK
6372;33.70639;-111.85575;040132005;NAD83;0.062;2023-05-25;74.0;PINNACLE PEAK
6373;33.70639;-111.85575;040132005;NAD83;0.058;2023-05-26;61.0;PINNACLE PEAK
6374;33.70639;-111.85575;040132005;NAD83;0.062;2023-05-27;74.0;PINNACLE PEAK
6375;33.70639;-111.85575;040132005;NAD83;0.058;2023-05-28;61.0;PINNACLE PEAK
6376;33.70639;-111.85575;040132005;NAD83;0.05;2023-05-29;46.0;PINNACLE PEAK
6377;33.70639;-111.85575;040132005;NAD83;0.049;2023-05-30;45.0;PINNACLE PEAK
6378;33.70639;-111.85575;040132005;NAD83;0.049;2023-05-31;45.0;PINNACLE PEAK
6379;33.70639;-111.85575;040132005;NAD83;0.063;2023-06-01;77.0;PINNACLE PEAK
6380;33.70639;-111.85575;040132005;NAD83;0.06;2023-06-02;67.0;PINNACLE PEAK
6381;33.70639;-111.85575;040132005;NAD83;0.062;2023-06-03;74.0;PINNACLE PEAK
6382;33.70639;-111.85575;040132005;NAD83;0.068;2023-06-04;93.0;PINNACLE PEAK
6383;33.70639;-111.85575;040132005;NAD83;0.065;2023-06-05;84.0;PINNACLE PEAK
6384;33.70639;-111.85575;040132005;NAD83;0.057;2023-06-06;58.0;PINNACLE PEAK
6385;33.70639;-111.85575;040132005;NAD83;0.064;2023-06-07;80.0;PINNACLE PEAK
6386;33.70639;-111.85575;040132005;NAD83;0.073;2023-06-08;108.0;PINNACLE PEAK
6387;33.70639;-111.85575;040132005;NAD83;0.073;2023-06-09;108.0;PINNACLE PEAK
6388;33.70639;-111.85575;040132005;NAD83;0.067;2023-06-10;90.0;PINNACLE PEAK
6389;33.70639;-111.85575;040132005;NAD83;0.056;2023-06-11;54.0;PINNACLE PEAK
6390;33.70639;-111.85575;040132005;NAD83;0.066;2023-06-12;87.0;PINNACLE PEAK
6391;33.70639;-111.85575;040132005;NAD83;0.066;2023-06-13;87.0;PINNACLE PEAK
6392;33.70639;-111.85575;040132005;NAD83;0.072;2023-06-14;105.0;PINNACLE PEAK
6393;33.70639;-111.85575;040132005;NAD83;0.072;2023-06-15;105.0;PINNACLE PEAK
6394;33.70639;-111.85575;040132005;NAD83;0.064;2023-06-16;80.0;PINNACLE PEAK
6395;33.70639;-111.85575;040132005;NAD83;0.069;2023-06-17;97.0;PINNACLE PEAK
6396;33.70639;-111.85575;040132005;NAD83;0.06;2023-06-18;67.0;PINNACLE PEAK
6397;33.70639;-111.85575;040132005;NAD83;0.069;2023-06-19;97.0;PINNACLE PEAK
6398;33.70639;-111.85575;040132005;NAD83;0.059;2023-06-20;64.0;PINNACLE PEAK
6399;33.70639;-111.85575;040132005;NAD83;0.054;2023-06-21;50.0;PINNACLE PEAK
6400;33.70639;-111.85575;040132005;NAD83;0.054;2023-06-21;50.0;PINNACLE PEAK
6401;33.70639;-111.85575;040132005;NAD83;0.054;2023-06-21;50.0;PINNACLE PEAK
6402;33.70639;-111.85575;040132005;NAD83;0.04;2023-06-22;122.0;PINNACLE PEAK
6403;33.70639;-111.85575;040132005;NAD83;0.077;2023-06-22;122.0;PINNACLE PEAK
6404;33.70639;-111.85575;040132005;NAD83;0.077;2023-06-22;122.0;PINNACLE PEAK
6405;33.70639;-111.85575;040132005;NAD83;0.066;2023-06-23;87.0;PINNACLE PEAK
6406;33.70639;-111.85575;040132005;NAD83;0.066;2023-06-23;87.0;PINNACLE PEAK
6407;33.70639;-111.85575;040132005;NAD83;0.066;2023-06-23;87.0;PINNACLE PEAK
6408;33.70639;-111.85575;040132005;NAD83;0.047;2023-06-24;115.0;PINNACLE PEAK
6409;33.70639;-111.85575;040132005;NAD83;0.075;2023-06-24;115.0;PINNACLE PEAK
6410;33.70639;-111.85575;040132005;NAD83;0.075;2023-06-24;115.0;PINNACLE PEAK
6411;33.70639;-111.85575;040132005;NAD83;0.068;2023-06-25;93.0;PINNACLE PEAK
6412;33.70639;-111.85575;040132005;NAD83;0.069;2023-06-26;97.0;PINNACLE PEAK
6413;33.70639;-111.85575;040132005;NAD83;0.069;2023-06-27;97.0;PINNACLE PEAK
6414;33.70639;-111.85575;040132005;NAD83;0.06;2023-06-28;67.0;PINNACLE PEAK
6415;33.70639;-111.85575;040132005;NAD83;0.068;2023-06-29;93.0;PINNACLE PEAK
6416;33.70639;-111.85575;040132005;NAD83;0.068;2023-06-29;93.0;PINNACLE PEAK
6417;33.70639;-111.85575;040132005;NAD83;0.068;2023-06-29;93.0;PINNACLE PEAK
6418;33.70639;-111.85575;040132005;NAD83;0.049;2023-06-30;115.0;PINNACLE PEAK
6419;33.70639;-111.85575;040132005;NAD83;0.075;2023-06-30;115.0;PINNACLE PEAK
6420;33.70639;-111.85575;040132005;NAD83;0.075;2023-06-30;115.0;PINNACLE PEAK
6421;33.70639;-111.85575;040132005;NAD83;0.07;2023-07-01;100.0;PINNACLE PEAK
6422;33.70639;-111.85575;040132005;NAD83;0.067;2023-07-02;90.0;PINNACLE PEAK
6423;33.70639;-111.85575;040132005;NAD83;0.068;2023-07-03;93.0;PINNACLE PEAK
6424;33.70639;-111.85575;040132005;NAD83;0.06;2023-07-04;67.0;PINNACLE PEAK
6425;33.70639;-111.85575;040132005;NAD83;0.061;2023-07-05;71.0;PINNACLE PEAK
6426;33.70639;-111.85575;040132005;NAD83;0.057;2023-07-06;58.0;PINNACLE PEAK
6427;33.70639;-111.85575;040132005;NAD83;0.057;2023-07-06;58.0;PINNACLE PEAK
6428;33.70639;-111.85575;040132005;NAD83;0.057;2023-07-06;58.0;PINNACLE PEAK
6429;33.70639;-111.85575;040132005;NAD83;0.031;2023-07-07;119.0;PINNACLE PEAK
6430;33.70639;-111.85575;040132005;NAD83;0.076;2023-07-07;119.0;PINNACLE PEAK
6431;33.70639;-111.85575;040132005;NAD83;0.076;2023-07-07;119.0;PINNACLE PEAK
6432;33.70639;-111.85575;040132005;NAD83;0.067;2023-07-08;90.0;PINNACLE PEAK
6433;33.70639;-111.85575;040132005;NAD83;0.064;2023-07-09;80.0;PINNACLE PEAK
6434;33.70639;-111.85575;040132005;NAD83;0.051;2023-07-10;47.0;PINNACLE PEAK
6435;33.70639;-111.85575;040132005;NAD83;0.047;2023-07-11;44.0;PINNACLE PEAK
